6.0312,2.8176,0.2010,-1.5257,6.9548,0.2125,-6.1623,3.2757,-37.3814,-2.8881,417.2883,36.1198,-1294.0799
6.0625,2.8363,0.0068,-1.3105,6.9070,-0.9649,-6.1194,-1.5295,-37.6755,1.3717,414.4205,-164.0312,-1285.0784
6.0938,2.8487,-0.1926,-1.1065,6.7141,-2.1014,-5.9479,-6.1723,-36.3681,5.4872,402.8474,-357.2364,-1249.0689
6.1250,2.8536,-0.3983,-0.9142,6.3958,-3.1537,-5.6652,-10.1876,-33.6725,9.0465,383.7457,-536.1217,-1189.7015
6.1562,2.8475,-0.6107,-0.7315,5.9815,-4.0910,-5.2975,-13.2571,-29.9944,11.7678,358.8887,-695.4671,-1112.4753
6.1875,2.8225,-0.8291,-0.5506,5.5047,-4.8976,-4.8743,-15.2563,-25.8117,13.5411,330.2832,-832.5917,-1023.6118
6.2188,2.7566,-1.0509,-0.3488,4.9974,-5.5714,-4.4240,-16.2356,-21.5606,14.4112,299.8414,-947.1323,-929.0385
6.2500,2.5635,-1.2690,-0.0380,4.4861,-6.1203,-3.9701,-16.3608,-17.5661,14.5250,269.1648,-1040.4522,-833.7185
6.2812,1.7018,-1.4288,0.9250,3.9909,-6.5585,-3.5303,-15.8464,-14.0232,14.0726,239.4528,-1114.9502,-741.3673
6.3125,0.5068,-1.3195,2.2069,3.5251,-6.9027,-3.1165,-14.9039,-11.0139,13.2416,211.5080,-1173.4614,-654.4690
6.3438,0.2296,-1.0973,2.5586,3.0966,-7.1696,-2.7355,-13.7131,-8.5402,12.1914,185.7959,-1218.8312,-574.4627
6.3750,0.1378,-0.8593,2.7146,2.7088,-7.3745,-2.3904,-12.4111,-6.5565,11.0436,162.5250,-1253.6625,-501.9890
6.4062,0.0959,-0.6164,2.8120,2.3621,-7.5306,-2.0816,-11.0942,-4.9952,9.8835,141.7234,-1280.1994,-437.1282
6.4375,0.0742,-0.3710,2.8825,2.0550,-7.6488,-1.8076,-9.8244,-3.7835,8.7664,123.3027,-1300.2993,-379.5988
6.4688,0.0626,-0.1241,2.9375,1.7851,-7.7380,-1.5662,-8.6380,-2.8531,7.7245,107.1065,-1315.4563,-328.9070
6.5000,0.0573,0.1237,2.9827,1.5491,-7.8050,-1.3545,-7.5531,-2.1443,6.7741,92.9444,-1326.8480,-284.4518
6.5312,0.0568,0.3721,3.0218,1.3436,-7.8552,-1.1695,-6.5760,-1.6075,5.9209,80.6144,-1335.3880,-245.5957
6.5625,0.0615,0.6209,3.0581,1.1653,-7.8928,-1.0081,-5.7050,-1.2028,5.1639,69.9175,-1341.7781,-211.7077
6.5938,0.0740,0.8698,3.0961,1.0111,-7.9209,-0.8676,-4.9343,-0.8987,4.4981,60.6657,-1346.5526,-182.1892
6.6250,0.1047,1.1186,-3.1354,0.8781,-7.9419,-0.7452,-4.2556,-0.6707,3.9165,52.6864,-1350.1159,-156.4871
6.6562,0.2160,1.3659,-3.0069,0.7637,-7.9575,-0.6386,-3.6597,-0.5001,3.4115,45.8245,-1352.7729,-134.0991
6.6875,2.4469,1.5062,-0.7618,0.6657,-7.9691,-0.5456,-3.1372,-0.3726,2.9752,39.9423,-1354.7525,-114.5742
6.7188,3.0115,1.2688,-0.1854,0.5820,-7.9778,-0.4643,-2.6790,-0.2774,2.6002,34.9193,-1356.2262,-97.5103
6.7500,3.0740,1.0202,-0.1130,0.5108,-7.9842,-0.3931,-2.2766,-0.2063,2.2796,30.6507,-1357.3220,-82.5503
6.7812,3.0975,0.7708,-0.0811,0.4508,-7.9890,-0.3304,-1.9222,-0.1531,2.0073,27.0464,-1358.1356,-69.3773
6.8125,3.1101,0.5211,-0.0617,0.4005,-7.9926,-0.2748,-1.6088,-0.1134,1.7779,24.0299,-1358.7381,-57.7098
6.8438,3.1180,0.2713,-0.0479,0.3589,-7.9952,-0.2252,-1.3298,-0.0836,1.5867,21.5366,-1359.1822,-47.2969
6.8750,3.1237,0.0214,-0.0373,0.3252,-7.9971,-0.1805,-1.0794,-0.0611,1.4298,19.5127,-1359.5068,-37.9136
6.9062,3.1282,-0.2286,-0.0288,0.2986,-7.9985,-0.1398,-0.8523,-0.0440,1.3039,17.9145,-1359.7405,-29.3564
6.9375,3.1320,-0.4785,-0.0216,0.2785,-7.9994,-0.1021,-0.6437,-0.0307,1.2064,16.7075,-1359.9038,-21.4394
6.9688,3.1358,-0.7285,-0.0156,0.2644,-8.0001,-0.0666,-0.4491,-0.0202,1.1351,15.8655,-1360.0109,-13.9901
7.0000,3.1401,-0.9785,-0.0109,0.2562,-8.0004,-0.0326,-0.2641,-0.0114,1.0886,15.3703,-1360.0713,-6.8462
7.0312,-3.1364,-1.2285,-0.0090,0.2535,-8.0005,0.0007,-0.0850,-0.0036,1.0658,15.2109,-1360.0903,0.1483
7.0625,-3.1060,-1.4784,-0.0307,0.2564,-8.0004,0.0340,0.0924,0.0039,1.0663,15.3841,-1360.0696,7.1459
7.0938,-0.0231,-1.4131,-3.1047,0.2649,-8.0000,0.0681,0.2717,0.0117,1.0901,15.8935,-1360.0073,14.2996
7.1250,-0.0068,-1.1632,-3.1114,0.2792,-7.9994,0.1036,0.4569,0.0206,1.1376,16.7503,-1359.8980,21.7652
7.1562,-0.0008,-0.9132,-3.1068,0.2996,-7.9984,0.1415,0.6521,0.0312,1.2100,17.9730,-1359.7322,29.7057
7.1875,0.0037,-0.6633,-3.0993,0.3265,-7.9970,0.1824,0.8614,0.0446,1.3087,19.5882,-1359.4951,38.2938
7.2188,0.0082,-0.4134,-3.0897,0.3605,-7.9951,0.2272,1.0894,0.0619,1.4358,21.6307,-1359.1660,47.7163
7.2500,0.0133,-0.1636,-3.0778,0.4024,-7.9924,0.2770,1.3409,0.0847,1.5941,24.1448,-1358.7161,58.1775
7.2812,0.0197,0.0861,-3.0630,0.4531,-7.9889,0.3329,1.6212,0.1149,1.7868,27.1846,-1358.1059,69.9034
7.3125,0.0283,0.3357,-3.0439,0.5136,-7.9840,0.3959,1.9362,0.1551,2.0179,30.8150,-1357.2819,83.1460
7.3438,0.0413,0.5851,-3.0185,0.5852,-7.9775,0.4676,2.2925,0.2089,2.2922,35.1133,-1356.1722,98.1884
7.3750,0.0631,0.8341,-2.9817,0.6695,-7.9687,0.5493,2.6970,0.2809,2.6149,40.1702,-1354.6800,115.3489
7.4062,0.1079,1.0821,-2.9190,0.7682,-7.9569,0.6428,3.1578,0.3773,2.9924,46.0911,-1352.6756,134.9867
7.4375,0.2460,1.3268,-2.7593,0.8833,-7.9411,0.7500,3.6832,0.5064,3.4315,52.9971,-1349.9853,157.5058
7.4688,1.7508,1.5025,-1.2287,1.0171,-7.9199,0.8731,4.2825,0.6791,3.9396,61.0267,-1346.3774,183.3594
7.5000,2.8558,1.2992,-0.0925,1.1723,-7.8914,1.0145,4.9649,0.9099,4.5246,70.3359,-1341.5434,213.0521
7.5312,2.9698,1.0549,0.0591,1.3516,-7.8534,1.1769,5.7397,1.2178,5.1942,81.0978,-1335.0739,247.1390
7.5625,3.0059,0.8087,0.1407,1.5584,-7.8025,1.3630,6.6151,1.6274,5.9553,93.5012,-1326.4284,286.2207
7.5938,3.0193,0.5628,0.2097,1.7958,-7.7347,1.5759,7.5969,2.1706,6.8127,107.7453,-1314.8970,330.9289
7.6250,3.0215,0.3180,0.2800,2.0672,-7.6444,1.8186,8.6862,2.8878,7.7672,124.0319,-1299.5556,381.9011
7.6562,3.0152,0.0749,0.3586,2.3758,-7.5248,2.0940,9.8766,3.8289,8.8128,142.5506,-1279.2143,439.7351
7.6875,3.0001,-0.1655,0.4505,2.7243,-7.3668,2.4044,11.1494,5.0541,9.9327,163.4557,-1252.3644,504.9186
7.7188,2.9731,-0.4023,0.5623,3.1139,-7.1596,2.7511,12.4672,6.6320,11.0937,186.8317,-1217.1316,577.7210
7.7500,2.9274,-0.6335,0.7032,3.5441,-6.8897,3.1335,13.7667,8.6355,12.2395,212.6442,-1171.2555,658.0426
7.7812,2.8475,-0.8562,0.8909,4.0113,-6.5419,3.5486,14.9500,11.1316,13.2833,240.6755,-1112.1189,745.2140
7.8125,2.6947,-1.0638,1.1659,4.5074,-6.0992,3.9893,15.8781,14.1645,14.1017,270.4469,-1036.8703,837.7563
7.8438,2.3607,-1.2376,1.6375,5.0190,-5.5452,4.4435,16.3696,17.7295,14.5340,301.1398,-942.6824,933.1354
7.8750,1.6611,-1.3172,2.4902,5.5256,-4.8658,4.8932,16.2119,21.7403,14.3916,331.5371,-827.1870,1027.5805
7.9062,0.9767,-1.2422,-2.9406,6.0003,-4.0534,5.3147,15.1914,25.9966,13.4853,360.0210,-689.0803,1116.0781
7.9375,0.6505,-1.0876,-2.4340,6.4112,-3.1107,5.6794,13.1459,30.1677,11.6711,384.6696,-528.8144,1192.6700
7.9688,0.4938,-0.9115,-2.0881,6.7246,-2.0540,5.9578,10.0316,33.8136,8.9100,403.4787,-349.1798,1251.1416
8.0000,0.4042,-0.7285,-1.8052,6.9116,-0.9147,6.1240,5.9813,36.4568,5.3194,414.6937,-155.5032,1286.0501
8.0312,0.3456,-0.5408,-1.5543,6.9529,0.2633,6.1612,1.3213,37.6976,1.1882,417.1711,44.7653,1293.8475
8.0625,0.3044,-0.3476,-1.3261,6.8441,1.4300,6.0653,-3.4792,37.3331,-3.0679,410.6476,243.0976,1273.7147
8.0938,0.2750,-0.1475,-1.1181,6.5968,2.5370,5.8465,-7.9159,35.4241,-7.0019,395.8052,431.2880,1227.7646
8.1250,0.2554,0.0600,-0.9290,6.2351,3.5456,5.5263,-11.5739,32.2744,-10.2459,374.1042,602.7456,1160.5261
8.1562,0.2454,0.2751,-0.7571,5.7909,4.4310,5.1330,-14.2122,28.3342,-12.5860,347.4563,753.2713,1077.9302
8.1875,0.2467,0.4967,-0.5989,5.2977,5.1834,4.6961,-15.7831,24.0766,-13.9799,317.8630,881.1780,986.1873
8.2188,0.2643,0.7237,-0.4470,4.7855,5.8052,4.2424,-16.3923,19.8978,-14.5209,287.1274,986.8853,890.8941
8.2500,0.3118,0.9538,-0.2851,4.2782,6.3074,3.7930,-16.2329,16.0700,-14.3801,256.6907,1072.2574,796.5243
8.2812,0.4370,1.1826,-0.0631,3.7931,6.7055,3.3633,-15.5230,12.7389,-13.7511,227.5850,1139.9329,706.2826
8.3125,0.9108,1.3877,0.4925,3.3411,7.0164,2.9629,-14.4637,9.9499,-12.8119,200.4656,1192.7917,622.2046
8.3438,2.3590,1.3875,2.0098,2.9280,7.2565,2.5970,-13.2176,7.6820,-11.7068,175.6826,1233.6023,545.3788
8.3750,2.8387,1.1786,2.5476,2.5560,7.4402,2.2676,-11.9047,5.8782,-10.5422,153.3614,1264.8300,476.1958
8.4062,2.9705,0.9413,2.7284,2.2246,7.5798,1.9742,-10.6064,4.4671,-9.3902,133.4744,1288.5616,414.5727
8.4375,3.0276,0.6978,2.8269,1.9317,7.6853,1.7149,-9.3734,3.3772,-8.2958,115.8993,1306.5028,360.1318
8.4688,3.0585,0.4517,2.8926,1.6743,7.7648,1.4873,-8.2339,2.5431,-7.2839,100.4607,1320.0128,312.3312
8.5000,3.0775,0.2042,2.9410,1.4493,7.8244,1.2884,-7.2007,1.9093,-6.3659,86.9595,1330.1560,270.5551
8.5312,3.0900,-0.0441,2.9786,1.2532,7.8691,1.1151,-6.2764,1.4303,-5.5441,75.1912,1337.7544,234.1720
8.5625,3.0988,-0.2929,3.0086,1.0826,7.9026,0.9646,-5.4577,1.0696,-4.8154,64.9580,1343.4369,202.5707
8.5938,3.1050,-0.5420,3.0333,0.9346,7.9275,0.8342,-4.7378,0.7989,-4.1739,56.0746,1347.6812,175.1798
8.6250,3.1092,-0.7914,3.0542,0.8062,7.9462,0.7213,-4.1082,0.5962,-3.6117,48.3717,1350.8485,151.4781
8.6562,3.1113,-1.0410,3.0727,0.6950,7.9601,0.6238,-3.5597,0.4446,-3.1208,41.6973,1353.2103,130.9975
8.6875,3.1086,-1.2907,3.0926,0.5986,7.9704,0.5396,-3.0835,0.3313,-2.6933,35.9156,1354.9705,113.3227
8.7188,3.0023,-1.5403,-3.0698,0.5151,7.9781,0.4671,-2.6712,0.2468,-2.3215,30.9072,1356.2819,98.0880
8.7500,0.0034,-1.3512,-0.0585,0.4428,7.9839,0.4046,-2.3149,0.1838,-1.9984,26.5667,1357.2585,84.9738
8.7812,-0.0031,-1.1013,-0.0413,0.3800,7.9882,0.3510,-2.0078,0.1369,-1.7176,22.8021,1357.9857,73.7019
8.8125,-0.0034,-0.8514,-0.0316,0.3255,7.9913,0.3049,-1.7436,0.1019,-1.4736,19.5328,1358.5269,64.0316
8.8438,-0.0023,-0.6014,-0.0243,0.2781,7.9937,0.2655,-1.5169,0.0758,-1.2612,16.6885,1358.9297,55.7548
8.8750,-0.0006,-0.3515,-0.0182,0.2368,7.9955,0.2319,-1.3230,0.0564,-1.0761,14.2078,1359.2292,48.6930
8.9062,0.0015,-0.1015,-0.0129,0.2006,7.9968,0.2033,-1.1578,0.0419,-0.9142,12.0370,1359.4519,42.6933
8.9375,0.0042,0.1485,-0.0080,0.1688,7.9977,0.1792,-1.0177,0.0311,-0.7723,10.1287,1359.6171,37.6253
8.9688,0.0076,0.3985,-0.0031,0.1407,7.9985,0.1589,-0.8998,0.0230,-0.6471,8.4416,1359.7395,33.3789
9.0000,0.0124,0.6485,0.0026,0.1156,7.9990,0.1422,-0.8015,0.0170,-0.5360,6.9388,1359.8298,29.8617
9.0312,0.0201,0.8984,0.0106,0.0931,7.9994,0.1286,-0.7206,0.0124,-0.4365,5.5876,1359.8959,26.9969
9.0625,0.0357,1.1483,0.0260,0.0726,7.9997,0.1177,-0.6555,0.0090,-0.3466,4.3584,1359.9437,24.7221
9.0938,0.0934,1.3979,0.0830,0.0537,7.9999,0.1095,-0.6047,0.0063,-0.2643,3.2245,1359.9773,22.9878
9.1250,2.9316,1.4912,2.9200,0.0360,8.0000,0.1036,-0.5672,0.0042,-0.1877,2.1611,1359.9996,21.7559
9.1562,3.0915,1.2425,3.0781,0.0191,8.0001,0.1000,-0.5420,0.0025,-0.1152,1.1449,1360.0128,20.9996
9.1875,3.1146,0.9927,3.0989,0.0026,8.0001,0.0986,-0.5286,0.0009,-0.0453,0.1537,1360.0178,20.7025
9.2188,3.1248,0.7427,3.1061,-0.0139,8.0001,0.0993,-0.5268,-0.0005,0.0237,-0.8341,1360.0152,20.8580
9.2500,3.1313,0.4928,3.1086,-0.0307,8.0000,0.1022,-0.5366,-0.0020,0.0932,-1.8401,1360.0047,21.4695
9.2812,3.1364,0.2428,3.1087,-0.0481,7.9999,0.1074,-0.5580,-0.0036,0.1647,-2.8863,1359.9853,22.5503
9.3125,3.1411,-0.0072,3.1068,-0.0666,7.9997,0.1149,-0.5916,-0.0056,0.2398,-3.9957,1359.9555,24.1242
9.3438,-3.1370,-0.2571,3.1031,-0.0865,7.9995,0.1249,-0.6382,-0.0081,0.3202,-5.1923,1359.9126,26.2254
9.3750,-3.1307,-0.5071,3.0970,-0.1084,7.9991,0.1376,-0.6987,-0.0113,0.4075,-6.5024,1359.8528,28.8998
9.4062,-3.1217,-0.7570,3.0871,-0.1326,7.9987,0.1534,-0.7745,-0.0154,0.5038,-7.9546,1359.7708,32.2057
9.4375,-3.1059,-1.0068,3.0693,-0.1597,7.9980,0.1725,-0.8671,-0.0210,0.6110,-9.5804,1359.6594,36.2152
9.4688,-3.0664,-1.2562,3.0268,-0.1903,7.9971,0.1953,-0.9787,-0.0283,0.7315,-11.4155,1359.5089,41.0157
9.5000,-2.7432,-1.5017,2.6994,-0.2250,7.9959,0.2224,-1.1116,-0.0382,0.8679,-13.4997,1359.3060,46.7115
9.5312,-0.1589,-1.3822,0.1095,-0.2646,7.9943,0.2544,-1.2686,-0.0514,1.0232,-15.8783,1359.0329,53.4265
9.5625,-0.0752,-1.1334,0.0188,-0.3100,7.9922,0.2919,-1.4532,-0.0691,1.2007,-18.6030,1358.6657,61.3061
9.5938,-0.0526,-0.8838,-0.0127,-0.3622,7.9892,0.3358,-1.6691,-0.0929,1.4041,-21.7326,1358.1721,70.5207
9.6250,-0.0427,-0.6341,-0.0339,-0.4222,7.9853,0.3870,-1.9211,-0.1248,1.6378,-25.3346,1357.5090,81.2685
9.6562,-0.0379,-0.3844,-0.0529,-0.4914,7.9801,0.4466,-2.2142,-0.1677,1.9065,-29.4863,1356.6182,93.7799
9.6875,-0.0360,-0.1348,-0.0727,-0.5713,7.9731,0.5158,-2.5544,-0.2252,2.2158,-34.2759,1355.4220,108.3208
9.7188,-0.0368,0.1147,-0.0951,-0.6634,7.9636,0.5962,-2.9485,-0.3023,2.5717,-39.8043,1353.8162,125.1974
9.7500,-0.0407,0.3639,-0.1220,-0.7698,7.9509,0.6893,-3.4040,-0.4056,2.9811,-46.1868,1351.6613,144.7606
9.7812,-0.0493,0.6128,-0.1562,-0.8926,7.9339,0.7972,-3.9290,-0.5441,3.4513,-53.5536,1348.7709,167.4100
9.8125,-0.0676,0.8612,-0.2034,-1.0342,7.9112,0.9219,-4.5324,-0.7293,3.9904,-62.0517,1344.8966,193.5970
9.8438,-0.1106,1.1084,-0.2799,-1.1974,7.8806,1.0658,-5.2232,-0.9767,4.6064,-71.8453,1339.7078,223.8264
9.8750,-0.2626,1.3514,-0.4709,-1.3852,7.8398,1.2317,-6.0103,-1.3066,5.3072,-83.1146,1332.7666,258.6546
9.9062,-2.0586,1.4960,-2.3128,-1.6009,7.7853,1.4223,-6.9011,-1.7452,6.0994,-96.0542,1323.4952,298.6821
9.9375,-2.8671,1.2792,3.1076,-1.8478,7.7126,1.6407,-7.9004,-2.3263,6.9874,-110.8675,1311.1368,344.5370
9.9688,-2.9587,1.0373,2.9515,-2.1293,7.6159,1.8897,-9.0077,-3.0925,7.9708,-127.7569,1294.7081,396.8451
10.0000,-2.9841,0.7951,2.8489,-2.4485,7.4879,2.1723,-10.2138,-4.0961,9.0414,-146.9079,1272.9475,456.1794
10.0312,-2.9884,0.5548,2.7522,-2.8077,7.3192,2.4904,-11.4961,-5.3996,10.1792,-168.4631,1244.2622,522.9807
10.0625,-2.9809,0.3176,2.6481,-3.2081,7.0982,2.8450,-12.8117,-7.0732,11.3463,-192.4851,1206.6861,597.4405
10.0938,-2.9637,0.0846,2.5300,-3.6484,6.8110,3.2349,-14.0897,-9.1893,12.4796,-218.9033,1157.8680,679.3380
10.1250,-2.9361,-0.1428,2.3923,-4.1241,6.4419,3.6563,-15.2228,-11.8114,13.4842,-247.4461,1095.1198,767.8282
10.1562,-2.8950,-0.3628,2.2293,-4.6260,5.9739,4.1009,-16.0617,-14.9747,14.2276,-277.5618,1015.5669,861.1970
10.1875,-2.8348,-0.5734,2.0333,-5.1390,5.3909,4.5553,-16.4160,-18.6579,14.5411,-308.3418,916.4470,956.6228
10.2188,-2.7445,-0.7719,1.7929,-5.6412,4.6799,5.0001,-16.0693,-22.7500,14.2328,-338.4716,795.5878,1050.0257
10.2500,-2.6024,-0.9541,1.4872,-6.1042,3.8356,5.4101,-14.8147,-27.0199,13.1196,-366.2493,652.0448,1136.1232
10.2812,-2.3632,-1.1110,1.0731,-6.4952,2.8635,5.7563,-12.5121,-31.1071,11.0773,-389.7095,486.7883,1208.8179
10.3125,-1.9488,-1.2194,0.4763,-6.7813,1.7836,6.0094,-9.1552,-34.5543,8.1006,-406.8755,303.2186,1261.9777
10.3438,-1.3702,-1.2370,-0.2877,-6.9351,0.6308,6.1453,-4.9235,-36.8913,4.3488,-416.1071,107.2335,1290.5165
10.3750,-0.8878,-1.1524,-0.9530,-6.9409,-0.5491,6.1499,-0.1842,-37.7560,0.1474,-416.4524,-93.3452,1291.4841
10.4062,-0.6014,-1.0063,-1.4150,-6.7979,-1.7055,6.0227,4.5740,-37.0055,-4.0703,-407.8761,-289.9372,1264.7729
10.4375,-0.4352,-0.8291,-1.7457,-6.5211,-2.7919,5.7769,8.8576,-34.7642,-7.8671,-391.2681,-474.6219,1213.1448
10.4688,-0.3324,-0.6332,-1.9996,-6.1372,-3.7726,5.4360,12.2872,-31.3815,-10.9073,-368.2297,-641.3361,1141.5656
10.5000,-0.2650,-0.4243,-2.2036,-5.6788,-4.6264,5.0292,14.6686,-27.3241,-13.0189,-340.7260,-786.4953,1056.1287
10.5312,-0.2196,-0.2054,-2.3718,-5.1789,-5.3469,4.5855,15.9957,-23.0537,-14.1967,-310.7341,-908.9683,962.9631
10.5625,-0.1889,0.0212,-2.5128,-4.6664,-5.9387,4.1306,16.4010,-18.9395,-14.5582,-279.9822,-1009.5844,867.4251
10.5938,-0.1692,0.2536,-2.6328,-4.1636,-6.4144,3.6842,16.0887,-15.2218,-14.2844,-249.8160,-1090.4504,773.6840
10.6250,-0.1590,0.4905,-2.7375,-3.6862,-6.7900,3.2602,15.2759,-12.0196,-13.5677,-221.1737,-1154.3047,684.6457
10.6562,-0.1595,0.7307,-2.8329,-3.2439,-7.0825,2.8671,14.1556,-9.3593,-12.5794,-194.6320,-1204.0260,602.0936
10.6875,-0.1770,0.9729,-2.9293,-2.8414,-7.3078,2.5092,12.8804,-7.2087,-11.4545,-170.4812,-1242.3225,526.9232
10.7188,-0.2389,1.2157,-3.0573,-2.4801,-7.4798,2.1876,11.5605,-5.5058,-10.2909,-148.8053,-1271.5722,459.3888
10.7500,-0.5992,1.4501,2.8101,-2.1592,-7.6104,1.9015,10.2690,-4.1782,-9.1536,-129.5509,-1293.7691,399.3183
10.7812,-2.7766,1.4134,0.5857,-1.8764,-7.7090,1.6489,9.0505,-3.1553,-8.0822,-112.5811,-1310.5317,346.2792
10.8125,-3.0215,1.1733,0.3009,-1.6286,-7.7832,1.4271,7.9289,-2.3740,-7.0979,-97.7144,-1323.1437,299.6994
10.8438,-3.0765,0.9265,0.2115,-1.4125,-7.8389,1.2331,6.9139,-1.7812,-6.2096,-84.7508,-1332.6064,258.9486
10.8750,-3.0982,0.6783,0.1600,-1.2248,-7.8805,1.0638,6.0063,-1.3336,-5.4184,-73.4889,-1339.6914,223.3903
10.9062,-3.1083,0.4294,0.1237,-1.0623,-7.9117,0.9163,5.2015,-0.9969,-4.7204,-63.7360,-1344.9877,192.4129
10.9375,-3.1129,0.1801,0.0954,-0.9219,-7.9350,0.7878,4.4920,-0.7443,-4.1091,-55.3136,-1348.9421,165.4468
10.9688,-3.1141,-0.0693,0.0719,-0.8010,-7.9523,0.6761,3.8686,-0.5552,-3.5771,-48.0600,-1351.8917,141.9721
11.0000,-3.1126,-0.3189,0.0512,-0.6972,-7.9652,0.5787,3.3221,-0.4138,-3.1164,-41.8312,-1354.0901,121.5207
11.0312,-3.1082,-0.5686,0.0315,-0.6083,-7.9749,0.4937,2.8432,-0.3082,-2.7195,-36.5002,-1355.7272,103.6743
11.0625,-3.0993,-0.8183,0.0100,-0.5326,-7.9820,0.4193,2.4233,-0.2293,-2.3791,-31.9566,-1356.9455,88.0614
11.0938,-3.0800,-1.0679,-0.0195,-0.4684,-7.9874,0.3541,2.0543,-0.1704,-2.0890,-28.1049,-1357.8508,74.3527
11.1250,-3.0213,-1.3170,-0.0867,-0.4144,-7.9913,0.2965,1.7288,-0.1264,-1.8433,-24.8633,-1358.5224,62.2560
11.1562,-1.6382,-1.5406,-1.4770,-0.3694,-7.9942,0.2453,1.4404,-0.0935,-1.6372,-22.1626,-1359.0189,51.5119
11.1875,-0.1192,-1.3211,-3.0021,-0.3324,-7.9964,0.1995,1.1829,-0.0687,-1.4664,-19.9447,-1359.3839,41.8885
11.2188,-0.0586,-1.0720,-3.0681,-0.3027,-7.9979,0.1580,0.9509,-0.0500,-1.3274,-18.1618,-1359.6494,33.1775
11.2500,-0.0381,-0.8223,-3.0934,-0.2796,-7.9991,0.1200,0.7394,-0.0356,-1.2172,-16.7754,-1359.8386,25.1896
11.2812,-0.0276,-0.5724,-3.1082,-0.2626,-7.9998,0.0845,0.5441,-0.0244,-1.1335,-15.7553,-1359.9683,17.7511
11.3125,-0.0210,-0.3225,-3.1188,-0.2513,-8.0003,0.0510,0.3605,-0.0153,-1.0745,-15.0794,-1360.0497,10.6999
11.3438,-0.0164,-0.0725,-3.1274,-0.2456,-8.0005,0.0185,0.1847,-0.0076,-1.0389,-14.7330,-1360.0900,3.8821
11.3750,-0.0129,0.1774,-3.1350,-0.2451,-8.0005,-0.0136,0.0130,-0.0005,-1.0260,-14.7087,-1360.0928,-2.8511
11.4062,-0.0100,0.4274,3.1411,-0.2501,-8.0003,-0.0459,-0.1585,0.0065,-1.0355,-15.0058,-1360.0584,-9.6466
11.4375,-0.0077,0.6774,3.1339,-0.2605,-7.9999,-0.0793,-0.3334,0.0141,-1.0676,-15.6309,-1359.9836,-16.6528
11.4688,-0.0058,0.9273,3.1263,-0.2766,-7.9992,-0.1144,-0.5155,0.0229,-1.1230,-16.5975,-1359.8619,-24.0226
11.5000,-0.0049,1.1773,3.1173,-0.2988,-7.9981,-0.1520,-0.7089,0.0337,-1.2029,-17.9267,-1359.6827,-31.9165
11.5312,-0.0096,1.4272,3.1019,-0.3275,-7.9966,-0.1929,-0.9176,0.0475,-1.3089,-19.6472,-1359.4301,-40.5065
11.5625,-3.1215,1.4644,-0.0218,-0.3633,-7.9946,-0.2380,-1.1462,0.0655,-1.4434,-21.7962,-1359.0821,-49.9790
11.5938,-3.1294,1.2146,-0.0431,-0.4070,-7.9918,-0.2883,-1.3995,0.0892,-1.6092,-24.4203,-1358.6080,-60.5395
11.6250,-3.1278,0.9648,-0.0571,-0.4596,-7.9880,-0.3448,-1.6829,0.1208,-1.8097,-27.5757,-1357.9663,-72.4158
11.6562,-3.1246,0.7151,-0.0721,-0.5222,-7.9829,-0.4089,-2.0023,0.1629,-2.0491,-31.3301,-1357.1009,-85.8630
11.6875,-3.1200,0.4655,-0.0895,-0.5961,-7.9761,-0.4818,-2.3643,0.2192,-2.3322,-35.7631,-1355.9362,-101.1681
11.7188,-3.1140,0.2160,-0.1104,-0.6828,-7.9669,-0.5650,-2.7760,0.2947,-2.6646,-40.9681,-1354.3706,-118.6544
11.7500,-3.1056,-0.0331,-0.1360,-0.7842,-7.9545,-0.6604,-3.2455,0.3958,-3.0526,-47.0534,-1352.2681,-138.6868
11.7812,-3.0938,-0.2819,-0.1683,-0.9024,-7.9379,-0.7699,-3.7812,0.5311,-3.5032,-54.1431,-1349.4467,-161.6763
11.8125,-3.0756,-0.5301,-0.2105,-1.0396,-7.9157,-0.8956,-4.3924,0.7121,-4.0239,-62.3788,-1345.6636,-188.0834
11.8438,-3.0451,-0.7772,-0.2695,-1.1987,-7.8859,-1.0401,-5.0883,0.9539,-4.6228,-71.9194,-1340.5958,-218.4203
11.8750,-2.9852,-1.0222,-0.3633,-1.3824,-7.8460,-1.2059,-5.8782,1.2764,-5.3073,-82.9411,-1333.8150,-253.2494
11.9062,-2.8267,-1.2609,-0.5622,-1.5939,-7.7927,-1.3961,-6.7699,1.7052,-6.0842,-95.6348,-1324.7559,-293.1769
11.9375,-1.9912,-1.4518,-1.4457,-1.8367,-7.7216,-1.6135,-7.7686,2.2736,-6.9578,-110.2010,-1312.6774,-338.8372
11.9688,-0.5646,-1.3388,-2.9296,-2.1140,-7.6272,-1.8613,-8.8746,3.0233,-7.9280,-126.8408,-1296.6161,-390.8645
12.0000,-0.3164,-1.1094,3.0369,-2.4290,-7.5020,-2.1421,-10.0796,4.0060,-8.9874,-145.7401,-1275.3341,-449.8442
12.0312,-0.2432,-0.8721,2.8820,-2.7841,-7.3369,-2.4583,-11.3624,5.2834,-10.1169,-167.0445,-1247.2662,-516.2365
12.0625,-0.2156,-0.6353,2.7567,-3.1804,-7.1205,-2.8108,-12.6819,6.9251,-11.2802,-190.8231,-1210.4766,-590.2627
